mesh_name,type,is_free_boundary,flipping_order,iteration,is_flip,int_energy,ext_energy,conformal_min,conformal_max,isometric_min,conformal_min_int,conformal_max_int,isometric_min_int,isometric_max,auhalic_min,authalic_max,isometric_max_int,auhalic_min_int,authalic_max_int,ext_flip_percentage,ext_max_area_dist,ext_avg_area_err,ext_max_angle_dist,ext_avg_angle_error,int_flip_percentage,int_max_area_dist,int_avg_area_err,int_max_angle_dist,int_avg_angle_error,time
bunny.off,5,0,greedy,20,0,103.943,104.232,0.104803,15.9033,0.154086,0.104803,15.9033,0.154086,28.9896,1.01671e-07,203816,28.5167,1.01671e-07,186945,0.0379147,2.85947,16.8861,71.1603,13.524,0.035545,6917.02,16.8861,71.1603,0.036209,30
bunny.off,5,0,greedy,21,0,103.943,104.232,0.10482,15.9033,0.154089,0.10482,15.9033,0.154089,28.9896,1.12635e-07,203816,28.5167,1.12635e-07,186945,0.0379147,2.85947,16.8861,78.0922,13.5259,0.035545,6917.02,16.8861,78.0922,0.0361577,30
bunny.off,5,0,greedy,22,0,103.943,104.232,0.104824,15.9033,0.154096,0.104824,15.9033,0.154096,28.9896,1.39349e-07,203816,28.5167,1.39349e-07,186945,0.035545,2.85947,16.8861,148.426,13.5267,0.0331754,6917.02,16.8861,148.426,0.0361003,30
bunny.off,5,0,greedy,23,1,103.943,104.232,0.104824,15.9033,0.154096,0.00132119,15.1656,0.120706,28.9896,1.39349e-07,203816,29.1456,0.000815927,203501,0.0521327,2.91038,17.2863,212.463,12.0965,0.049763,6850.28,17.2863,1045.96,0.0314887,32
bunny.off,5,0,greedy,24,0,103.943,104.232,0.103549,15.9033,0.155135,0.103549,15.9033,0.155135,28.9896,4.0196e-06,203817,28.5167,4.0196e-06,186944,0.035545,2.85948,16.8861,107.412,13.5571,0.0331754,6917.01,16.8861,107.412,0.03611,31
bunny.off,5,0,greedy,25,0,103.943,104.232,0.103167,15.9033,0.1548,0.103167,15.9033,0.1548,28.9896,5.03447e-06,203817,28.5167,5.03447e-06,186944,0.035545,2.85948,16.8861,138.649,13.5727,0.0331754,6917.01,16.8861,138.649,0.0360676,30
bunny.off,5,0,greedy,26,0,103.943,104.232,0.103107,15.9033,0.15471,0.103107,15.9033,0.15471,28.9896,6.1029e-06,203817,28.5167,6.1029e-06,186944,0.035545,2.85948,16.8861,206.727,13.5859,0.0331754,6917.01,16.8861,206.727,0.0360323,30
bunny.off,5,0,greedy,27,0,103.943,104.232,0.103132,15.9033,0.154692,0.103132,15.9033,0.154692,28.9896,6.57851e-06,203816,28.5167,6.57851e-06,186944,0.035545,2.85948,16.8861,443.709,13.5975,0.0331754,6917.01,16.8861,443.709,0.0360044,30
bunny.off,5,0,greedy,28,0,103.943,104.232,0.10318,15.9033,0.154688,0.10318,15.9033,0.154688,28.9896,6.81839e-06,203816,28.5167,6.81839e-06,186944,0.035545,2.85948,16.8861,191.335,13.6057,0.0331754,6917.01,16.8861,191.335,0.0359756,30
bunny.off,5,0,greedy,29,0,103.943,104.232,0.103231,15.9033,0.154684,0.103231,15.9033,0.154684,28.9896,6.9959e-06,203816,28.5167,6.9959e-06,186944,0.035545,2.85948,16.8861,167.258,13.6168,0.0331754,6917.01,16.8861,167.258,0.035957,31
bunny.off,5,0,greedy,30,1,103.943,104.232,0.103231,15.9033,0.154684,0.00132119,15.1656,0.120706,28.9896,6.9959e-06,203816,29.1456,0.000815927,203501,0.0521327,2.91038,17.2863,212.463,12.0965,0.049763,6850.28,17.2863,1045.96,0.0314887,16
bunny.off,5,0,greedy,31,0,103.943,104.232,0.103278,15.9033,0.154677,0.103278,15.9033,0.154677,28.9896,7.15557e-06,203816,28.5167,7.15557e-06,186944,0.035545,2.85948,16.8861,206.132,13.6292,0.0331754,6917.01,16.8861,206.132,0.0359471,30
bunny.off,5,0,greedy,32,0,103.942,104.232,0.103319,15.9033,0.154667,0.103319,15.9033,0.154667,28.9896,7.304e-06,203816,28.5167,7.304e-06,186944,0.035545,2.85948,16.8861,267.602,13.6389,0.0331754,6917.01,16.8861,267.602,0.0359443,31
bunny.off,5,0,greedy,33,0,103.942,104.232,0.103353,15.9033,0.154655,0.103353,15.9033,0.154655,28.9896,7.44112e-06,203816,28.5168,7.44112e-06,186944,0.0331754,2.85948,16.8861,487.464,13.6372,0.0331754,6917.01,16.8861,378.571,0.0359383,30
bunny.off,5,0,greedy,34,0,103.942,104.232,0.103381,15.9033,0.154641,0.103381,15.9033,0.154641,28.9896,7.56713e-06,203816,28.5168,7.56713e-06,186944,0.0331754,2.85948,16.8861,636.382,13.6252,0.0331754,6917.01,16.8861,636.382,0.035926,30
bunny.off,5,0,greedy,35,0,103.942,104.232,0.103403,15.9033,0.154625,0.103403,15.9033,0.154625,28.9896,7.68318e-06,203816,28.5168,7.68318e-06,186944,0.0331754,2.85948,16.8861,1875.67,13.6105,0.0331754,6917.01,16.8861,1875.67,0.0359071,30
bunny.off,5,0,greedy,36,0,103.942,104.232,0.103421,15.9033,0.154609,0.103421,15.9033,0.154609,28.9896,7.79081e-06,203816,28.5168,7.79081e-06,186944,0.035545,2.85948,16.8861,90.8013,13.5916,0.035545,6917.01,16.8861,63.4315,0.0358754,30
bunny.off,5,0,greedy,37,1,103.942,104.232,0.103421,15.9033,0.154609,0.00132119,15.1656,0.120706,28.9896,7.79081e-06,203816,29.1456,0.000815927,203501,0.0521327,2.91038,17.2863,212.463,12.0965,0.049763,6850.28,17.2863,1045.96,0.0314887,15
bunny.off,5,0,greedy,38,0,103.942,104.232,0.103435,15.9033,0.154592,0.103435,15.9033,0.154592,28.9896,7.89161e-06,203816,28.5168,7.89161e-06,186944,0.035545,2.85948,16.8861,148.781,13.5753,0.035545,6917.01,16.8861,69.4123,0.0358484,30
bunny.off,5,0,greedy,39,0,103.942,104.232,0.103445,15.9033,0.154575,0.103445,15.9033,0.154575,28.9896,7.98697e-06,203816,28.5168,7.98697e-06,186944,0.035545,2.85948,16.8861,348.125,13.5674,0.035545,6917.01,16.8861,75.9978,0.0358414,30
bunny.off,5,0,greedy,40,0,103.942,104.232,0.103452,15.9033,0.154557,0.103452,15.9033,0.154557,28.9896,8.07804e-06,203816,28.5168,8.07804e-06,186944,0.0379147,2.85948,16.8861,74.1786,13.5698,0.035545,6917.01,16.8861,83.2576,0.0358626,32
bunny.off,5,0,greedy,41,0,103.942,104.232,0.103456,15.9033,0.154538,0.103456,15.9033,0.154538,28.9896,8.16571e-06,203816,28.5168,8.16571e-06,186944,0.0379147,2.85948,16.8861,81.6062,13.5702,0.035545,6917.01,16.8861,91.2694,0.0358825,30
bunny.off,5,0,greedy,42,0,103.942,104.232,0.103457,15.9033,0.15452,0.103457,15.9033,0.15452,28.9896,8.25068e-06,203816,28.5168,8.25068e-06,186944,0.0379147,2.85948,16.8861,89.9536,13.5707,0.035545,6917.01,16.8861,100.121,0.0359012,30
bunny.off,5,0,greedy,43,0,103.942,104.232,0.103457,15.9033,0.154501,0.103457,15.9033,0.154501,28.9896,8.33344e-06,203816,28.5168,8.33344e-06,186944,0.0379147,2.85948,16.8861,99.3715,13.5856,0.035545,6917.02,16.8861,109.911,0.0359567,30
bunny.off,5,0,greedy,44,1,103.942,104.232,0.103457,15.9033,0.154501,0.00132119,15.1656,0.120706,28.9896,8.33344e-06,203816,29.1456,0.000815927,203501,0.0521327,2.91038,17.2863,212.463,12.0965,0.049763,6850.28,17.2863,1045.96,0.0314887,15
bunny.off,5,0,greedy,45,0,103.942,104.232,0.103454,15.9033,0.154483,0.103454,15.9033,0.154483,28.9896,8.41437e-06,203816,28.5168,8.41437e-06,186944,0.0379147,2.85948,16.8861,110.044,13.6066,0.035545,6917.02,16.8861,120.75,0.0360272,30
bunny.off,5,0,greedy,46,0,103.942,104.232,0.10345,15.9033,0.154464,0.10345,15.9033,0.154464,28.9896,8.49372e-06,203816,28.5168,8.49372e-06,186944,0.0379147,2.85948,16.8861,122.196,13.6239,0.035545,6917.02,16.8861,132.765,0.0360861,30
bunny.off,5,0,greedy,47,0,103.942,104.232,0.103445,15.9033,0.154446,0.103445,15.9033,0.154446,28.9896,8.57166e-06,203816,28.5168,8.57166e-06,186944,0.0379147,2.85948,16.8861,136.11,13.6411,0.035545,6917.02,16.8861,146.099,0.0361437,30
bunny.off,5,0,greedy,48,0,103.942,104.232,0.103438,15.9033,0.154429,0.103438,15.9033,0.154429,28.9896,8.64828e-06,203816,28.5168,8.64828e-06,186944,0.035545,2.85948,16.8861,1741.58,13.6574,0.0331754,6917.02,16.8861,1741.58,0.0361979,31
bunny.off,5,0,greedy,49,0,103.942,104.232,0.103431,15.9033,0.154411,0.103431,15.9033,0.154411,28.9896,8.72365e-06,203816,28.5168,8.72365e-06,186944,0.035545,2.85948,16.8861,418.168,13.6673,0.0331754,6917.02,16.8861,418.168,0.0362337,30
bunny.off,5,0,greedy,50,0,103.942,104.232,0.103423,15.9033,0.154395,0.103423,15.9033,0.154395,28.9896,8.79779e-06,203816,28.5168,8.79779e-06,186944,0.035545,2.85948,16.8861,242.427,13.6747,0.0331754,6917.02,16.8861,242.427,0.0362618,30
bunny.off,5,0,greedy,51,1,103.942,104.232,0.103423,15.9033,0.154395,0.00132119,15.1656,0.120706,28.9896,8.79779e-06,203816,29.1456,0.000815927,203501,0.0521327,2.91038,17.2863,212.463,12.0965,0.049763,6850.28,17.2863,1045.96,0.0314887,16
bunny.off,5,0,greedy,52,0,103.942,104.232,0.103415,15.9033,0.154379,0.103415,15.9033,0.154379,28.9896,8.8707e-06,203816,28.5168,8.8707e-06,186944,0.035545,2.85948,16.8861,218.254,13.68,0.0331754,6917.02,16.8861,216.213,0.0362837,30
bunny.off,5,0,greedy,53,0,103.942,104.232,0.103407,15.9033,0.154363,0.103407,15.9033,0.154363,28.9896,8.94237e-06,203816,28.5168,8.94237e-06,186944,0.035545,2.85948,16.8861,249.01,13.6836,0.0331754,6917.02,16.8861,239.065,0.0363002,30
bunny.off,5,0,greedy,54,0,103.942,104.232,0.103399,15.9033,0.154348,0.103399,15.9033,0.154348,28.9896,9.01279e-06,203816,28.5168,9.01279e-06,186944,0.035545,2.85948,16.8861,286.28,13.6863,0.0331754,6917.02,16.8861,264.612,0.0363137,30
bunny.off,5,0,greedy,55,0,103.942,104.232,0.10339,15.9033,0.154334,0.10339,15.9033,0.154334,28.9896,9.08194e-06,203816,28.5168,9.08194e-06,186944,0.035545,2.85948,16.8861,332.196,13.6884,0.0331754,6917.02,16.8861,293.207,0.036325,30
bunny.off,5,0,greedy,56,0,103.942,104.232,0.103382,15.9033,0.15432,0.103382,15.9033,0.15432,28.9896,9.14981e-06,203816,28.5168,9.14981e-06,186944,0.0331754,2.85948,16.8861,1618.9,13.6883,0.0308057,6917.02,16.8861,1618.9,0.0363299,31
bunny.off,5,0,greedy,57,0,103.942,104.231,0.103374,15.9033,0.154308,0.103374,15.9033,0.154308,28.9896,9.21639e-06,203816,28.5168,9.21639e-06,186944,0.0331754,2.85948,16.8861,464.413,13.6859,0.0308057,6917.02,16.8861,361.213,0.0363281,30
bunny.off,5,0,greedy,58,1,103.942,104.231,0.103374,15.9033,0.154308,0.00132119,15.1656,0.120706,28.9896,9.21639e-06,203816,29.1456,0.000815927,203501,0.0521327,2.91038,17.2863,212.463,12.0965,0.049763,6850.28,17.2863,1045.96,0.0314887,15
bunny.off,5,0,greedy,59,0,103.942,104.231,0.103366,15.9033,0.154295,0.103366,15.9033,0.154295,28.9896,9.28168e-06,203816,28.5168,9.28168e-06,186944,0.0331754,2.85948,16.8861,563.742,13.6866,0.0308057,6917.02,16.8861,401.603,0.036334,30
bunny.off,6,0,greedy,0,0,104.621,104.621,0.00101782,15.1656,0.120706,0.00101782,15.1656,0.120706,29.6297,0.000815927,219257,29.6297,0.000815927,219257,0.0521327,2.91038,17.2863,212.463,12.0965,0.0521327,7110.02,17.2863,212.463,0.0325144,25
bunny.off,6,0,greedy,1,0,104.211,104.211,0.111796,16.0225,0.146448,0.111796,16.0225,0.146448,28.9613,0.00122015,203579,28.9613,0.00122015,203579,0.028436,2.86326,16.8815,98.0474,13.2293,0.028436,7237.26,16.8815,98.0474,0.0355593,31
bunny.off,6,0,greedy,2,1,103.978,104.211,0.111796,16.0225,0.146448,0.00107934,15.1656,0.120706,28.9613,0.00122015,203579,29.1456,0.000815927,203501,0.0521327,2.91038,17.2863,212.463,12.0965,0.0473934,6850.28,17.2863,1045.96,0.0318324,63
bunny.off,6,0,greedy,3,0,103.946,104.231,0.0556561,15.9025,0.155061,0.0556561,15.9025,0.155061,28.9879,8.47664e-06,203780,28.5171,8.47664e-06,186941,0.0331754,2.85911,16.886,162.267,13.5926,0.0331754,6917.13,16.886,162.267,0.0358755,30
bunny.off,6,0,greedy,4,0,103.945,104.232,0.0791459,15.9033,0.154055,0.0791459,15.9033,0.154055,28.9896,2.19325e-06,203815,28.5167,2.19325e-06,186944,0.0379147,2.85947,16.8861,75.0609,13.6073,0.035545,6917.01,16.8861,75.0609,0.035988,30
bunny.off,6,0,greedy,5,0,103.944,104.231,0.102193,15.9033,0.153929,0.102193,15.9033,0.153929,28.9896,8.3862e-07,203817,28.5167,8.3862e-07,186944,0.0379147,2.85948,16.8861,85.0043,13.6534,0.035545,6917.01,16.8861,85.0043,0.0361815,30
bunny.off,6,0,greedy,6,0,103.944,104.231,0.102845,15.9033,0.153987,0.102845,15.9033,0.153987,28.9896,4.4535e-07,203817,28.5167,4.4535e-07,186944,0.0379147,2.85948,16.8861,167.411,13.6825,0.035545,6917.01,16.8861,167.411,0.0363468,31
bunny.off,6,0,greedy,7,0,103.944,104.231,0.103283,15.9033,0.154032,0.103283,15.9033,0.154032,28.9896,2.71914e-07,203817,28.5167,2.71914e-07,186945,0.0379147,2.85948,16.8861,72.3364,13.6438,0.0379147,6917.02,16.8861,72.3364,0.0363397,30
bunny.off,6,0,greedy,8,0,103.944,104.231,0.103571,15.9033,0.154044,0.103571,15.9033,0.154044,28.9896,1.97366e-07,203817,28.5167,1.97366e-07,186945,0.0379147,2.85948,16.8861,53.1321,13.6633,0.0379147,6917.02,16.8861,53.1321,0.0362644,30
bunny.off,6,0,greedy,9,0,103.944,104.231,0.103772,15.9033,0.15404,0.103772,15.9033,0.15404,28.9896,1.73218e-07,203816,28.5167,1.73218e-07,186945,0.035545,2.85948,16.8861,1368.08,13.6872,0.035545,6917.02,16.8861,1368.08,0.0362974,30
bunny.off,6,0,greedy,10,0,103.944,104.231,0.103925,15.9033,0.154033,0.103925,15.9033,0.154033,28.9896,1.75622e-07,203816,28.5167,1.75622e-07,186945,0.0379147,2.85948,16.8861,58.6577,13.6411,0.035545,6917.02,16.8861,58.6577,0.0362997,30
bunny.off,6,0,greedy,11,0,103.943,104.231,0.104052,15.9033,0.154029,0.104052,15.9033,0.154029,28.9896,1.9272e-07,203816,28.5167,1.9272e-07,186945,0.035545,2.85948,16.8861,202.532,13.5895,0.0331754,6917.02,16.8861,202.532,0.0362816,30
bunny.off,6,0,greedy,12,0,103.943,104.231,0.104165,15.9033,0.154029,0.104165,15.9033,0.154029,28.9896,2.18036e-07,203816,28.5167,2.18036e-07,186945,0.035545,2.85948,16.8861,108.998,13.5479,0.0331754,6917.02,16.8861,108.998,0.0362609,30
bunny.off,6,0,greedy,13,1,103.943,104.231,0.104165,15.9033,0.154029,0.00107934,15.1656,0.120706,28.9896,2.18036e-07,203816,29.1456,0.000815927,203501,0.0521327,2.91038,17.2863,212.463,12.0965,0.0473934,6850.28,17.2863,1045.96,0.0318324,16
bunny.off,6,0,greedy,14,0,103.943,104.231,0.10427,15.9033,0.154031,0.10427,15.9033,0.154031,28.9896,2.4774e-07,203816,28.5167,2.4774e-07,186945,0.035545,2.85948,16.8861,82.6735,13.5146,0.0331754,6917.02,16.8861,913.586,0.0362372,31
bunny.off,6,0,greedy,15,0,103.943,104.231,0.104369,15.9033,0.154036,0.104369,15.9033,0.154036,28.9896,2.79677e-07,203816,28.5167,2.79677e-07,186945,0.035545,2.85948,16.8861,71.709,13.4892,0.035545,6917.02,16.8861,71.709,0.0361878,30
bunny.off,6,0,greedy,16,0,103.943,104.231,0.104463,15.9033,0.15404,0.104463,15.9033,0.15404,28.9896,3.12895e-07,203816,28.5167,3.12895e-07,186945,0.035545,2.85948,16.8861,67.0352,13.4702,0.035545,6917.02,16.8861,67.0352,0.0361382,30
bunny.off,6,0,greedy,17,0,103.943,104.231,0.104553,15.9033,0.154044,0.104553,15.9033,0.154044,28.9896,3.47285e-07,203816,28.5167,3.47285e-07,186945,0.035545,2.85948,16.8861,65.9278,13.4589,0.035545,6917.02,16.8861,65.9278,0.0360925,30
bunny.off,6,0,greedy,18,0,103.943,104.231,0.104637,15.9033,0.154046,0.104637,15.9033,0.154046,28.9896,3.83227e-07,203816,28.5167,3.83227e-07,186945,0.0379147,2.85948,16.8861,67.4712,13.4488,0.0379147,6917.02,16.8861,67.4712,0.0360513,30
bunny.off,6,0,greedy,19,0,103.943,104.231,0.104716,15.9033,0.154046,0.104716,15.9033,0.154046,28.9896,4.21289e-07,203816,28.5167,4.21289e-07,186945,0.0379147,2.85948,16.8861,71.5522,13.4258,0.0379147,6917.02,16.8861,71.5522,0.0359788,30
bunny.off,6,0,greedy,20,0,103.943,104.231,0.104787,15.9033,0.154045,0.104787,15.9033,0.154045,28.9896,4.61995e-07,203816,28.5167,4.61995e-07,186945,0.0379147,2.85948,16.8861,78.6693,13.4071,0.0379147,6917.02,16.8861,78.6693,0.0359256,30
bunny.off,6,0,greedy,21,0,103.943,104.231,0.104851,15.9033,0.154043,0.104851,15.9033,0.154043,28.9896,5.05682e-07,203816,28.5167,5.05682e-07,186945,0.0379147,2.85947,16.8861,90.1586,13.3935,0.0379147,6917.02,16.8861,90.1586,0.035889,30
bunny.off,6,0,greedy,22,0,103.943,104.231,0.104906,15.9033,0.15404,0.104906,15.9033,0.15404,28.9896,5.52418e-07,203816,28.5167,5.52418e-07,186945,0.0379147,2.85947,16.8861,109.083,13.3898,0.0379147,6917.02,16.8861,109.083,0.0358731,30
bunny.off,6,0,greedy,23,0,103.943,104.231,0.104951,15.9033,0.154038,0.104951,15.9033,0.154038,28.9896,6.01989e-07,203816,28.5167,6.01989e-07,186945,0.0379147,2.85947,16.8861,143.267,13.3903,0.0379147,6917.02,16.8861,143.267,0.035867,30
bunny.off,6,0,greedy,24,1,103.943,104.231,0.104951,15.9033,0.154038,0.00132119,15.1656,0.120706,28.9896,6.01989e-07,203816,29.1456,0.000815927,203501,0.0521327,2.91038,17.2863,212.463,12.0965,0.049763,6850.28,17.2863,1045.96,0.0316532,31
bunny.off,6,0,greedy,25,0,103.943,104.231,0.103727,15.9033,0.155079,0.103727,15.9033,0.155079,28.9896,5.27011e-06,203817,28.5167,5.27011e-06,186944,0.0379147,2.85948,16.8861,217.844,13.4554,0.035545,6917.01,16.8861,217.844,0.0360219,30
bunny.off,6,0,greedy,26,0,103.943,104.231,0.103333,15.9033,0.154768,0.103333,15.9033,0.154768,28.9896,6.08609e-06,203817,28.5167,6.08609e-06,186944,0.035545,2.85948,16.8861,485.386,13.499,0.0331754,6917.01,16.8861,485.386,0.036012,30
bunny.off,6,0,greedy,27,0,103.943,104.231,0.103233,15.9033,0.154696,0.103233,15.9033,0.154696,28.9896,6.95909e-06,203816,28.5167,6.95909e-06,186944,0.035545,2.85948,16.8861,208.257,13.5164,0.0331754,6917.01,16.8861,208.257,0.035957,31
bunny.off,6,0,greedy,28,0,103.943,104.231,0.103213,15.9033,0.154695,0.103213,15.9033,0.154695,28.9896,7.27141e-06,203816,28.5168,7.27141e-06,186944,0.035545,2.85948,16.8861,169.234,13.5318,0.0331754,6917.01,16.8861,169.234,0.0359251,31
bunny.off,6,0,greedy,29,0,103.943,104.231,0.103218,15.9033,0.154706,0.103218,15.9033,0.154706,28.9896,7.40214e-06,203816,28.5168,7.40214e-06,186944,0.035545,2.85948,16.8861,208.508,13.5442,0.0331754,6917.01,16.8861,208.508,0.0358999,30
bunny.off,6,0,greedy,30,0,103.943,104.232,0.103229,15.9033,0.154715,0.103229,15.9033,0.154715,28.9896,7.51086e-06,203816,28.5168,7.51086e-06,186944,0.035545,2.85948,16.8861,270.644,13.5537,0.0331754,6917.01,16.8861,270.644,0.0358782,30
bunny.off,6,0,greedy,31,0,103.943,104.232,0.103241,15.9033,0.154719,0.103241,15.9033,0.154719,28.9896,7.62772e-06,203816,28.5168,7.62772e-06,186944,0.035545,2.85948,16.8861,383.016,13.56,0.0331754,6917.01,16.8861,383.016,0.0358572,30
bunny.off,6,0,greedy,32,0,103.942,104.232,0.103252,15.9033,0.154717,0.103252,15.9033,0.154717,28.9896,7.74998e-06,203816,28.5168,7.74998e-06,186944,0.035545,2.85948,16.8861,645.112,13.5622,0.0331754,6917.01,16.8861,645.112,0.0358339,31
bunny.off,6,0,greedy,33,0,103.942,104.232,0.10326,15.9033,0.15471,0.10326,15.9033,0.15471,28.9896,7.87195e-06,203816,28.5168,7.87195e-06,186944,0.035545,2.85948,16.8861,1925.04,13.5602,0.0331754,6917.01,16.8861,1925.04,0.035807,30
bunny.off,6,0,greedy,34,0,103.942,104.232,0.103267,15.9033,0.1547,0.103267,15.9033,0.1547,28.9896,7.99046e-06,203816,28.5168,7.99046e-06,186944,0.035545,2.85948,16.8861,297.123,13.5376,0.035545,6917.01,16.8861,103.891,0.035772,30
bunny.off,6,0,greedy,35,1,103.942,104.232,0.103267,15.9033,0.1547,0.00132119,15.1656,0.120706,28.9896,7.99046e-06,203816,29.1456,0.000815927,203501,0.0521327,2.91038,17.2863,212.463,12.0965,0.049763,6850.28,17.2863,1045.96,0.0317152,32
bunny.off,6,0,greedy,36,0,103.942,104.232,0.103276,15.9033,0.154653,0.103276,15.9033,0.154653,28.9896,8.06816e-06,203816,28.5168,8.06816e-06,186944,0.035545,2.85948,16.8861,218.337,13.508,0.035545,6917.01,16.8861,119.886,0.0354837,30
bunny.off,6,0,greedy,37,0,103.942,104.232,0.10329,15.9033,0.154624,0.10329,15.9033,0.154624,28.9896,8.20605e-06,203816,28.5168,8.20605e-06,186944,0.0379147,2.85948,16.8861,115.867,13.4852,0.035545,6917.01,16.8861,156.418,0.0354796,30
bunny.off,6,0,greedy,38,0,103.942,104.232,0.103306,15.9033,0.1546,0.103306,15.9033,0.1546,28.9896,8.30794e-06,203816,28.5168,8.30794e-06,186944,0.0379147,2.85948,16.8861,152.835,13.4729,0.035545,6917.01,16.8861,219.553,0.0355021,30
bunny.off,6,0,greedy,39,0,103.942,104.232,0.103317,15.9033,0.154579,0.103317,15.9033,0.154579,28.9896,8.38422e-06,203816,28.5168,8.38422e-06,186944,0.0379147,2.85948,16.8861,215.811,13.4635,0.035545,6917.01,16.8861,349.204,0.0355223,30
bunny.off,6,0,greedy,40,0,103.942,104.232,0.103324,15.9033,0.154558,0.103324,15.9033,0.154558,28.9896,8.44405e-06,203816,28.5168,8.44405e-06,186944,0.0379147,2.85948,16.8861,344.118,13.4581,0.035545,6917.01,16.8861,755.982,0.035547,31
bunny.off,6,0,greedy,41,0,103.942,104.232,0.103327,15.9033,0.154538,0.103327,15.9033,0.154538,28.9896,8.49497e-06,203816,28.5168,8.49497e-06,186944,0.0379147,2.85948,16.8861,740.157,13.4701,0.0379147,6917.01,16.8861,102.955,0.0356135,30
bunny.off,6,0,greedy,42,0,103.942,104.232,0.103326,15.9033,0.154519,0.103326,15.9033,0.154519,28.9896,8.54225e-06,203816,28.5168,8.54225e-06,186944,0.0402844,2.85948,16.8861,42.7205,13.4887,0.0379147,6917.02,16.8861,118.426,0.0356921,30
bunny.off,6,0,greedy,43,0,103.942,104.232,0.103322,15.9033,0.154499,0.103322,15.9033,0.154499,28.9896,8.58879e-06,203816,28.5168,8.58879e-06,186944,0.0402844,2.85948,16.8861,42.8006,13.5022,0.0379147,6917.02,16.8861,137.023,0.0357587,30
bunny.off,6,0,greedy,44,0,103.942,104.232,0.103317,15.9033,0.15448,0.103317,15.9033,0.15448,28.9896,8.6359e-06,203816,28.5168,8.6359e-06,186944,0.0402844,2.85948,16.8861,42.8346,13.5162,0.0379147,6917.02,16.8861,159.665,0.0358234,30
bunny.off,6,0,greedy,45,0,103.942,104.232,0.10331,15.9033,0.154462,0.10331,15.9033,0.154462,28.9896,8.684e-06,203816,28.5168,8.684e-06,186944,0.0402844,2.85948,16.8861,42.828,13.531,0.0379147,6917.02,16.8861,187.673,0.0358872,31
bunny.off,6,0,greedy,46,1,103.942,104.232,0.10331,15.9033,0.154462,0.00132119,15.1656,0.120706,28.9896,8.684e-06,203816,29.1456,0.000815927,203501,0.0521327,2.91038,17.2863,212.463,12.0965,0.049763,6850.28,17.2863,1045.96,0.0317152,15
bunny.off,6,0,greedy,47,0,103.942,104.232,0.103303,15.9033,0.154443,0.103303,15.9033,0.154443,28.9896,8.73308e-06,203816,28.5168,8.73308e-06,186944,0.0402844,2.85948,16.8861,42.7865,13.5422,0.0379147,6917.02,16.8861,223.01,0.035939,30
bunny.off,6,0,greedy,48,0,103.942,104.232,0.103295,15.9033,0.154426,0.103295,15.9033,0.154426,28.9896,8.78295e-06,203816,28.5168,8.78295e-06,186944,0.0402844,2.85948,16.8861,42.7159,13.5508,0.0379147,6917.02,16.8861,268.721,0.035982,31
bunny.off,6,0,greedy,49,0,103.942,104.232,0.103286,15.9033,0.154408,0.103286,15.9033,0.154408,28.9896,8.83338e-06,203816,28.5168,8.83338e-06,186944,0.0402844,2.85948,16.8861,43.4982,13.5574,0.0379147,6917.02,16.8861,329.796,0.0360175,30
bunny.off,6,0,greedy,50,0,103.942,104.232,0.103278,15.9033,0.154391,0.103278,15.9033,0.154391,28.9896,8.88415e-06,203816,28.5168,8.88415e-06,186944,0.0379147,2.85948,16.8861,735.835,13.5589,0.035545,6917.02,16.8861,735.835,0.0360376,30
bunny.off,6,0,greedy,51,0,103.942,104.232,0.103269,15.9033,0.154375,0.103269,15.9033,0.154375,28.9896,8.93508e-06,203816,28.5168,8.93508e-06,186944,0.0379147,2.85948,16.8861,313.566,13.5584,0.035545,6917.02,16.8861,541.407,0.0360511,30
bunny.off,6,0,greedy,52,0,103.942,104.232,0.103261,15.9033,0.154359,0.103261,15.9033,0.154359,28.9896,8.98601e-06,203816,28.5168,8.98601e-06,186944,0.0379147,2.85948,16.8861,202.309,13.5574,0.035545,6917.02,16.8861,746.796,0.0360622,30
bunny.off,6,0,greedy,53,0,103.942,104.232,0.103254,15.9033,0.154344,0.103254,15.9033,0.154344,28.9896,9.03682e-06,203816,28.5168,9.03682e-06,186944,0.035545,2.85948,16.8861,1540.57,13.5544,0.0331754,6917.02,16.8861,1540.57,0.0360666,31
bunny.off,6,0,greedy,54,0,103.942,104.232,0.103246,15.9033,0.15433,0.103246,15.9033,0.15433,28.9896,9.0874e-06,203816,28.5168,9.0874e-06,186944,0.035545,2.85948,16.8861,280.213,13.5494,0.0331754,6917.02,16.8861,2142.51,0.0360646,30
bunny.off,6,0,greedy,55,0,103.942,104.232,0.103239,15.9033,0.154316,0.103239,15.9033,0.154316,28.9896,9.13768e-06,203816,28.5168,9.13768e-06,186944,0.035545,2.85948,16.8861,157.879,13.5475,0.0331754,6917.02,16.8861,10666.6,0.03607,30
bunny.off,7,1,greedy,0,0,104.621,104.621,0.00101782,15.1656,0.120706,0.00101782,15.1656,0.120706,29.6297,0.000815927,219257,29.6297,0.000815927,219257,0.0521327,2.91038,17.2863,212.463,12.0965,0.0521327,7110.02,17.2863,212.463,0.0325144,28
bunny.off,7,1,greedy,1,0,0.492617,0.492617,0.0139398,2.61765,0.237082,0.0139398,2.61765,0.237082,1.49287,6.58835e-07,1.97321,1.49287,6.58835e-07,1.97321,0.049763,1.42541,10.0954,741.948,24.003,0.049763,782254,10.0954,741.948,0.0645181,32
