mesh name,type,free boundary,flipping order,flip iteration,flips / start iterations,energy,time
fig15.obj,2,0,edge order,3,871,6.30697,3099
fig15.obj,2,0,edge order,4,76,6.30696,3109
fig15.obj,2,0,edge order,5,4,6.30696,3108
fig15.obj,2,0,edge order,6,1,6.30696,3109
fig15.obj,2,0,edge order,7,0,6.30696,3108
fig15.obj,2,0,greedy,1,21343,6.30808,3165
fig15.obj,2,0,greedy,2,8857,6.30741,3123
fig15.obj,2,0,greedy,3,3453,6.30715,3118
fig15.obj,2,0,greedy,4,1066,6.30702,3131
fig15.obj,2,0,greedy,5,337,6.30697,3130
fig15.obj,2,0,greedy,6,99,6.30697,3131
fig15.obj,2,0,greedy,7,24,6.30696,3133
fig15.obj,2,0,greedy,8,5,6.30696,3117
fig15.obj,2,0,greedy,9,3,6.30696,3139
fig15.obj,2,0,greedy,10,0,6.30696,3135
fig15.obj,2,0,random,1,27478,6.30751,3079
fig15.obj,2,0,random,2,6537,6.30709,3206
fig15.obj,2,0,random,3,977,6.30698,3241
fig15.obj,2,0,random,4,100,6.30696,3245
fig15.obj,2,0,random,5,9,6.30696,3249
fig15.obj,2,0,random,6,1,6.30696,3249
fig15.obj,2,0,random,7,0,6.30696,3248
fig15.obj,2,0,heuristic,1,21343,6.30808,3223
fig15.obj,2,0,heuristic,2,8857,6.30741,3165
fig15.obj,2,0,heuristic,3,3453,6.30715,3171
fig15.obj,2,0,heuristic,4,1066,6.30702,3189
fig15.obj,2,0,heuristic,5,337,6.30697,3178
fig15.obj,2,0,heuristic,6,99,6.30697,3195
fig15.obj,2,0,heuristic,7,24,6.30696,3184
fig15.obj,2,0,heuristic,8,5,6.30696,3178
fig15.obj,2,0,heuristic,9,3,6.30696,3178
fig15.obj,2,0,heuristic,10,0,6.30696,3174
fig15.obj,3,0,start,0,-1,0.0273041,-1
fig15.obj,3,0,edge order,1,27964,0.0247897,2883
fig15.obj,3,0,edge order,2,6876,0.024344,3039
fig15.obj,3,0,edge order,3,913,0.0242838,3078
fig15.obj,3,0,edge order,4,80,0.0242781,3085
fig15.obj,3,0,edge order,5,4,0.0242779,3083
fig15.obj,3,0,edge order,6,1,0.0242774,3081
fig15.obj,3,0,edge order,7,0,0.0242774,3085
fig15.obj,3,0,greedy,1,21656,0.0254021,3143
fig15.obj,3,0,greedy,2,9058,0.0247316,3096
fig15.obj,3,0,greedy,3,3616,0.0244663,3091
fig15.obj,3,0,greedy,4,1117,0.0243359,3113
fig15.obj,3,0,greedy,5,374,0.0242895,3105
fig15.obj,3,0,greedy,6,110,0.0242837,3118
fig15.obj,3,0,greedy,7,26,0.0242791,3105
fig15.obj,3,0,greedy,8,5,0.0242777,3104
fig15.obj,3,0,greedy,9,3,0.0242774,3103
fig15.obj,3,0,greedy,10,0,0.0242774,3105
fig15.obj,3,0,random,1,27978,0.0247456,3058
fig15.obj,3,0,random,2,6797,0.0243314,3193
fig15.obj,3,0,random,3,985,0.024281,3223
fig15.obj,3,0,random,4,93,0.0242779,3237
fig15.obj,3,0,random,5,6,0.0242774,3237
fig15.obj,3,0,random,6,0,0.0242774,3229
fig15.obj,3,0,heuristic,1,21656,0.0254021,3200
fig15.obj,3,0,heuristic,2,9058,0.0247316,3163
fig15.obj,3,0,heuristic,3,3616,0.0244663,3167
fig15.obj,3,0,heuristic,4,1117,0.0243359,3148
fig15.obj,3,0,heuristic,5,374,0.0242895,3155
fig15.obj,3,0,heuristic,6,110,0.0242837,3156
fig15.obj,3,0,heuristic,7,26,0.0242791,3161
fig15.obj,3,0,heuristic,8,5,0.0242777,3163
fig15.obj,3,0,heuristic,9,3,0.0242774,3162
fig15.obj,3,0,heuristic,10,0,0.0242774,3160
fig15.obj,4,0,start,0,1,2.9069,-1
fig15.obj,4,0,edge order,1,26714,2.90487,3827
fig15.obj,4,0,edge order,2,6412,2.90457,3962
fig15.obj,4,0,edge order,3,853,2.90453,3986
fig15.obj,4,0,edge order,4,76,2.90452,3995
fig15.obj,4,0,edge order,5,10,2.90452,3996
fig15.obj,4,0,edge order,6,1,2.90452,3998
fig15.obj,4,0,edge order,7,0,2.90452,3998
fig15.obj,4,0,greedy,1,21091,2.90535,4140
fig15.obj,4,0,greedy,2,8332,2.90485,4036
fig15.obj,4,0,greedy,3,3241,2.90463,4020
fig15.obj,4,0,greedy,4,1011,2.90455,4029
fig15.obj,4,0,greedy,5,319,2.90453,4043
fig15.obj,4,0,greedy,6,88,2.90452,4021
fig15.obj,4,0,greedy,7,21,2.90452,4012
fig15.obj,4,0,greedy,8,10,2.90452,4016
fig15.obj,4,0,greedy,9,0,2.90452,4024
fig15.obj,4,0,random,1,26771,2.90495,4023
fig15.obj,4,0,random,2,6180,2.90458,4120
fig15.obj,4,0,random,3,982,2.90453,4149
fig15.obj,4,0,random,4,117,2.90452,4148
fig15.obj,4,0,random,5,8,2.90452,4147
fig15.obj,4,0,random,6,2,2.90452,4164
fig15.obj,4,0,random,7,0,2.90452,4166
fig15.obj,4,0,heuristic,1,21091,2.90535,4173
fig15.obj,4,0,heuristic,2,8332,2.90485,4079
fig15.obj,4,0,heuristic,3,3241,2.90463,4080
fig15.obj,4,0,heuristic,4,1011,2.90455,4083
fig15.obj,4,0,heuristic,5,319,2.90453,4071
fig15.obj,4,0,heuristic,6,88,2.90452,4080
fig15.obj,4,0,heuristic,7,21,2.90452,4080
fig15.obj,4,0,heuristic,8,10,2.90452,4076
fig15.obj,4,0,heuristic,9,0,2.90452,4083
fig15.obj,4,0,start,0,3,2.90685,-1
fig15.obj,4,0,edge order,1,26351,2.90487,3816
fig15.obj,4,0,edge order,2,6278,2.90456,3960
fig15.obj,4,0,edge order,3,856,2.90452,3994
fig15.obj,4,0,edge order,4,76,2.90452,4000
fig15.obj,4,0,edge order,5,9,2.90452,4006
fig15.obj,4,0,edge order,6,1,2.90452,3995
fig15.obj,4,0,edge order,7,0,2.90452,3991
fig15.obj,4,0,greedy,1,20855,2.90533,4125
fig15.obj,4,0,greedy,2,8182,2.90484,4025
fig15.obj,4,0,greedy,3,3171,2.90463,4012
fig15.obj,4,0,greedy,4,992,2.90455,4021
fig15.obj,4,0,greedy,5,324,2.90452,4021
fig15.obj,4,0,greedy,6,104,2.90452,4027
fig15.obj,4,0,greedy,7,25,2.90452,4021
fig15.obj,4,0,greedy,8,10,2.90452,4023
fig15.obj,4,0,greedy,9,0,2.90452,4020
fig15.obj,4,0,random,1,26400,2.90489,4025
fig15.obj,4,0,random,2,6079,2.90458,4117
fig15.obj,4,0,random,3,948,2.90452,4151
fig15.obj,4,0,random,4,134,2.90452,4151
fig15.obj,4,0,random,5,12,2.90452,4147
fig15.obj,4,0,random,6,2,2.90452,4153
fig15.obj,4,0,random,7,0,2.90452,4156
fig15.obj,4,0,heuristic,1,20855,2.90533,4175
fig15.obj,4,0,heuristic,2,8182,2.90484,4080
fig15.obj,4,0,heuristic,3,3171,2.90463,4066
fig15.obj,4,0,heuristic,4,992,2.90455,4072
fig15.obj,4,0,heuristic,5,324,2.90452,4077
fig15.obj,4,0,heuristic,6,104,2.90452,4081
fig15.obj,4,0,heuristic,7,25,2.90452,4078
fig15.obj,4,0,heuristic,8,10,2.90452,4072
fig15.obj,4,0,heuristic,9,0,2.90452,4071
fig15.obj,4,0,start,0,10,2.90685,-1
fig15.obj,4,0,edge order,1,26052,2.90487,3814
fig15.obj,4,0,edge order,2,6151,2.90456,3949
fig15.obj,4,0,edge order,3,848,2.90452,3977
fig15.obj,4,0,edge order,4,85,2.90452,3982
fig15.obj,4,0,edge order,5,12,2.90452,3995
fig15.obj,4,0,edge order,6,1,2.90452,3990
fig15.obj,4,0,edge order,7,0,2.90452,3988
fig15.obj,4,0,greedy,1,20649,2.90533,4119
fig15.obj,4,0,greedy,2,8038,2.90484,4026
fig15.obj,4,0,greedy,3,3117,2.90463,4012
fig15.obj,4,0,greedy,4,970,2.90455,4020
fig15.obj,4,0,greedy,5,313,2.90453,4012
fig15.obj,4,0,greedy,6,101,2.90452,4013
fig15.obj,4,0,greedy,7,27,2.90452,4012
fig15.obj,4,0,greedy,8,13,2.90452,4017
fig15.obj,4,0,greedy,9,0,2.90452,4014
fig15.obj,4,0,random,1,26169,2.90487,4013
fig15.obj,4,0,random,2,5886,2.90458,4129
fig15.obj,4,0,random,3,944,2.90454,4157
fig15.obj,4,0,random,4,118,2.90452,4158
fig15.obj,4,0,random,5,11,2.90452,4162
fig15.obj,4,0,random,6,0,2.90452,4152
fig15.obj,4,0,heuristic,1,20649,2.90533,4176
fig15.obj,4,0,heuristic,2,8038,2.90484,4088
fig15.obj,4,0,heuristic,3,3117,2.90463,4072
fig15.obj,4,0,heuristic,4,970,2.90455,4078
fig15.obj,4,0,heuristic,5,313,2.90453,4068
fig15.obj,4,0,heuristic,6,101,2.90452,4078
fig15.obj,4,0,heuristic,7,27,2.90452,4076
fig15.obj,4,0,heuristic,8,13,2.90452,4070
fig15.obj,4,0,heuristic,9,0,2.90452,4069
fig15.obj,4,1,start,0,1,0.530243,-1
fig15.obj,4,1,edge order,1,27268,0.529896,3741
fig15.obj,4,1,edge order,2,6465,0.529849,3814
fig15.obj,4,1,edge order,3,986,0.529843,3817
fig15.obj,4,1,edge order,4,132,0.529843,3830
fig15.obj,4,1,edge order,5,9,0.529843,3843
fig15.obj,4,1,edge order,6,1,0.529843,3839
fig15.obj,4,1,edge order,7,0,0.529843,3832
fig15.obj,4,1,greedy,1,21727,0.529965,4092
fig15.obj,4,1,greedy,2,8256,0.529882,3900
fig15.obj,4,1,greedy,3,3284,0.529856,3869
fig15.obj,4,1,greedy,4,1144,0.529847,3860
fig15.obj,4,1,greedy,5,339,0.529844,3852
fig15.obj,4,1,greedy,6,114,0.529843,3850
fig15.obj,4,1,greedy,7,42,0.529843,3848
fig15.obj,4,1,greedy,8,14,0.529843,3845
fig15.obj,4,1,greedy,9,3,0.529843,3851
fig15.obj,4,1,greedy,10,0,0.529843,3849
fig15.obj,4,1,random,1,27163,0.529901,3914
fig15.obj,4,1,random,2,6449,0.529851,3968
fig15.obj,4,1,random,3,1108,0.529844,4004
fig15.obj,4,1,random,4,144,0.529843,3986
fig15.obj,4,1,random,5,20,0.529843,3987
fig15.obj,4,1,random,6,2,0.529843,3985
fig15.obj,4,1,random,7,0,0.529843,3997
fig15.obj,4,1,heuristic,1,21727,0.529965,4150
fig15.obj,4,1,heuristic,2,8256,0.529882,3966
fig15.obj,4,1,heuristic,3,3284,0.529856,3919
fig15.obj,4,1,heuristic,4,1144,0.529847,3910
fig15.obj,4,1,heuristic,5,339,0.529844,3913
fig15.obj,4,1,heuristic,6,114,0.529843,3912
fig15.obj,4,1,heuristic,7,42,0.529843,3934
fig15.obj,4,1,heuristic,8,14,0.529843,3907
fig15.obj,4,1,heuristic,9,3,0.529843,3909
fig15.obj,4,1,heuristic,10,0,0.529843,3903
fig15.obj,4,1,start,0,3,0.5301,-1
fig15.obj,4,1,edge order,1,25654,0.529807,3746
fig15.obj,4,1,edge order,2,5867,0.529768,3809
fig15.obj,4,1,edge order,3,875,0.529763,3828
fig15.obj,4,1,edge order,4,104,0.529762,3830
fig15.obj,4,1,edge order,5,10,0.529762,3832
fig15.obj,4,1,edge order,6,2,0.529762,3827
fig15.obj,4,1,edge order,7,0,0.529762,3838
fig15.obj,4,1,greedy,1,20637,0.529863,4095
fig15.obj,4,1,greedy,2,7536,0.529795,3907
fig15.obj,4,1,greedy,3,2961,0.529773,3865
fig15.obj,4,1,greedy,4,963,0.529766,3872
fig15.obj,4,1,greedy,5,303,0.529764,3855
fig15.obj,4,1,greedy,6,96,0.529763,3845
fig15.obj,4,1,greedy,7,36,0.529762,3841
fig15.obj,4,1,greedy,8,10,0.529762,3842
fig15.obj,4,1,greedy,9,1,0.529762,3840
fig15.obj,4,1,greedy,10,0,0.529762,3842
fig15.obj,4,1,random,1,25752,0.529805,3921
fig15.obj,4,1,random,2,5618,0.529767,3957
fig15.obj,4,1,random,3,981,0.529763,3971
fig15.obj,4,1,random,4,134,0.529762,3966
fig15.obj,4,1,random,5,12,0.529762,3976
fig15.obj,4,1,random,6,2,0.529762,3973
fig15.obj,4,1,random,7,0,0.529762,3984
fig15.obj,4,1,heuristic,1,20637,0.529863,4158
fig15.obj,4,1,heuristic,2,7536,0.529795,3973
fig15.obj,4,1,heuristic,3,2961,0.529773,3929
fig15.obj,4,1,heuristic,4,963,0.529766,3917
fig15.obj,4,1,heuristic,5,303,0.529764,3914
fig15.obj,4,1,heuristic,6,96,0.529763,3912
fig15.obj,4,1,heuristic,7,36,0.529762,3904
fig15.obj,4,1,heuristic,8,10,0.529762,3899
fig15.obj,4,1,heuristic,9,1,0.529762,3900
fig15.obj,4,1,heuristic,10,0,0.529762,3932
fig15.obj,4,1,start,0,10,0.530071,-1
fig15.obj,4,1,edge order,1,24063,0.529799,3747
fig15.obj,4,1,edge order,2,5329,0.529762,3803
fig15.obj,4,1,edge order,3,757,0.529757,3810
fig15.obj,4,1,edge order,4,77,0.529757,3812
fig15.obj,4,1,edge order,5,9,0.529757,3822
fig15.obj,4,1,edge order,6,1,0.529757,3836
fig15.obj,4,1,edge order,7,0,0.529757,3807
fig15.obj,4,1,greedy,1,19504,0.529852,4070
fig15.obj,4,1,greedy,2,6943,0.529787,3893
fig15.obj,4,1,greedy,3,2652,0.529767,3864
fig15.obj,4,1,greedy,4,834,0.52976,3859
fig15.obj,4,1,greedy,5,245,0.529758,3847
fig15.obj,4,1,greedy,6,80,0.529757,3847
fig15.obj,4,1,greedy,7,22,0.529757,3849
fig15.obj,4,1,greedy,8,9,0.529757,3850
fig15.obj,4,1,greedy,9,2,0.529757,3846
fig15.obj,4,1,greedy,10,0,0.529757,3870
fig15.obj,4,1,random,1,23997,0.529798,3937
fig15.obj,4,1,random,2,5209,0.529762,3965
fig15.obj,4,1,random,3,856,0.529757,3971
fig15.obj,4,1,random,4,122,0.529756,3968
fig15.obj,4,1,random,5,13,0.529756,3973
fig15.obj,4,1,random,6,1,0.529756,3970
fig15.obj,4,1,random,7,0,0.529756,3971
fig15.obj,4,1,heuristic,1,19504,0.529852,4135
fig15.obj,4,1,heuristic,2,6943,0.529787,3953
fig15.obj,4,1,heuristic,3,2652,0.529767,3918
fig15.obj,4,1,heuristic,4,834,0.52976,3918
fig15.obj,4,1,heuristic,5,245,0.529758,3916
fig15.obj,4,1,heuristic,6,80,0.529757,3914
fig15.obj,4,1,heuristic,7,22,0.529757,3899
fig15.obj,4,1,heuristic,8,9,0.529757,3896
fig15.obj,4,1,heuristic,9,2,0.529757,3903
fig15.obj,4,1,heuristic,10,0,0.529757,3901
fig15.obj,3,1,start,0,-1,4.31877,-1
fig15.obj,3,1,edge order,1,27218,4.31789,2809
fig15.obj,3,1,edge order,2,6487,4.31774,2960
fig15.obj,3,1,edge order,3,845,4.31772,2996
fig15.obj,3,1,edge order,4,79,4.31771,2997
fig15.obj,3,1,edge order,5,5,4.31771,2999
fig15.obj,3,1,edge order,6,1,4.31771,3012
fig15.obj,3,1,edge order,7,0,4.31771,3002
fig15.obj,3,1,greedy,1,21167,4.31811,3079
fig15.obj,3,1,greedy,2,8734,4.31786,3016
fig15.obj,3,1,greedy,3,3378,4.31778,3007
fig15.obj,3,1,greedy,4,1022,4.31773,3020
fig15.obj,3,1,greedy,5,332,4.31772,3025
fig15.obj,3,1,greedy,6,97,4.31772,3027
fig15.obj,3,1,greedy,7,25,4.31772,3020
fig15.obj,3,1,greedy,8,5,4.31771,3020
fig15.obj,3,1,greedy,9,2,4.31771,3017
fig15.obj,3,1,greedy,10,0,4.31771,3015
fig15.obj,3,1,random,1,27246,4.31786,3005
fig15.obj,3,1,random,2,6360,4.31774,3123
fig15.obj,3,1,random,3,901,4.31772,3160
fig15.obj,3,1,random,4,109,4.31772,3157
fig15.obj,3,1,random,5,11,4.31771,3161
fig15.obj,3,1,random,6,4,4.31771,3188
fig15.obj,3,1,random,7,0,4.31771,3163
fig15.obj,3,1,heuristic,1,21167,4.31811,3110
fig15.obj,3,1,heuristic,2,8734,4.31786,3067
fig15.obj,3,1,heuristic,3,3378,4.31778,3059
fig15.obj,3,1,heuristic,4,1022,4.31773,3066
fig15.obj,3,1,heuristic,5,332,4.31772,3068
fig15.obj,3,1,heuristic,6,97,4.31772,3065
fig15.obj,3,1,heuristic,7,25,4.31772,3078
fig15.obj,3,1,heuristic,8,5,4.31771,3061
fig15.obj,3,1,heuristic,9,2,4.31771,3067
fig15.obj,3,1,heuristic,10,0,4.31771,3065
stripe1.obj,2,0,start,0,-1,0.000123543,-1
stripe1.obj,2,0,edge order,1,29399,0.00012326,1433
stripe1.obj,2,0,edge order,2,15685,0.00012322,1956
stripe1.obj,2,0,edge order,3,5211,0.000123214,1890
stripe1.obj,2,0,edge order,4,723,0.000123213,1836
stripe1.obj,2,0,edge order,5,0,0.000123213,1849
stripe1.obj,2,0,greedy,1,29397,0.00012326,2211
stripe1.obj,2,0,greedy,2,15684,0.00012322,2198
stripe1.obj,2,0,greedy,3,5202,0.000123214,1977
stripe1.obj,2,0,greedy,4,723,0.000123213,1862
stripe1.obj,2,0,greedy,5,3,0.000123213,1864
stripe1.obj,2,0,greedy,6,2,0.000123213,1860
stripe1.obj,2,0,greedy,7,3,0.000123213,1856
stripe1.obj,2,0,greedy,8,2,0.000123213,1861
stripe1.obj,2,0,greedy,9,1,0.000123213,1856
stripe1.obj,2,0,greedy,10,0,0.000123213,1859
stripe1.obj,2,0,random,1,34589,0.000123246,1894
stripe1.obj,2,0,random,2,13060,0.000123217,1977
stripe1.obj,2,0,random,3,3036,0.000123213,1936
stripe1.obj,2,0,random,4,325,0.000123213,1927
stripe1.obj,2,0,random,5,4,0.000123213,1941
stripe1.obj,2,0,random,6,3,0.000123213,1926
stripe1.obj,2,0,random,7,0,0.000123213,1926
stripe1.obj,2,0,heuristic,1,29397,0.00012326,2251
stripe1.obj,2,0,heuristic,2,15684,0.00012322,2232
stripe1.obj,2,0,heuristic,3,5202,0.000123214,2010
stripe1.obj,2,0,heuristic,4,723,0.000123213,1891
stripe1.obj,2,0,heuristic,5,3,0.000123213,1889
stripe1.obj,2,0,heuristic,6,2,0.000123213,1890
stripe1.obj,2,0,heuristic,7,3,0.000123213,1899
stripe1.obj,2,0,heuristic,8,2,0.000123213,1891
stripe1.obj,2,0,heuristic,9,1,0.000123213,1888
stripe1.obj,2,0,heuristic,10,0,0.000123213,1890
stripe1.obj,3,0,start,0,-1,4.8089e-07,-1
stripe1.obj,3,0,edge order,1,29894,1.97826e-07,1418
stripe1.obj,3,0,edge order,2,16002,1.58233e-07,1936
stripe1.obj,3,0,edge order,3,5631,1.521e-07,1862
stripe1.obj,3,0,edge order,4,727,1.51298e-07,1811
stripe1.obj,3,0,edge order,5,0,1.51298e-07,1823
stripe1.obj,3,0,greedy,1,29758,1.97827e-07,2194
stripe1.obj,3,0,greedy,2,15919,1.58233e-07,2189
stripe1.obj,3,0,greedy,3,5628,1.521e-07,1971
stripe1.obj,3,0,greedy,4,798,1.51298e-07,1832
stripe1.obj,3,0,greedy,5,54,1.51298e-07,1859
stripe1.obj,3,0,greedy,6,52,1.51298e-07,1831
stripe1.obj,3,0,greedy,7,18,1.51298e-07,1828
stripe1.obj,3,0,greedy,8,7,1.51298e-07,1828
stripe1.obj,3,0,greedy,9,0,1.51298e-07,1832
stripe1.obj,3,0,random,1,35176,1.85429e-07,1874
stripe1.obj,3,0,random,2,13431,1.55087e-07,1953
stripe1.obj,3,0,random,3,3302,1.51593e-07,1905
stripe1.obj,3,0,random,4,277,1.51298e-07,1894
stripe1.obj,3,0,random,5,0,1.51298e-07,1900
stripe1.obj,3,0,heuristic,1,29758,1.97827e-07,2232
stripe1.obj,3,0,heuristic,2,15919,1.58233e-07,2220
stripe1.obj,3,0,heuristic,3,5628,1.521e-07,1998
stripe1.obj,3,0,heuristic,4,798,1.51298e-07,1868
stripe1.obj,3,0,heuristic,5,54,1.51298e-07,1869
stripe1.obj,3,0,heuristic,6,52,1.51298e-07,1866
stripe1.obj,3,0,heuristic,7,18,1.51298e-07,1870
stripe1.obj,3,0,heuristic,8,7,1.51298e-07,1866
stripe1.obj,3,0,heuristic,9,0,1.51298e-07,1867
stripe1.obj,4,0,start,0,1,1.25714,-1
stripe1.obj,4,0,edge order,1,32580,1.24246,1785
stripe1.obj,4,0,edge order,2,21325,1.23009,1846
stripe1.obj,4,0,edge order,3,8450,1.22511,1749
stripe1.obj,4,0,edge order,4,2779,1.22341,1730
stripe1.obj,4,0,edge order,5,1104,1.22236,1720
stripe1.obj,4,0,edge order,6,465,1.22144,1720
stripe1.obj,4,0,edge order,7,225,1.22054,1719
stripe1.obj,4,0,edge order,8,129,1.21973,1717
stripe1.obj,4,0,edge order,9,80,1.21907,1717
stripe1.obj,4,0,edge order,10,64,1.21862,1729
stripe1.obj,4,0,edge order,11,48,1.21842,1718
stripe1.obj,4,0,edge order,12,16,1.21841,1722
stripe1.obj,4,0,edge order,13,0,1.21841,1721
stripe1.obj,4,0,greedy,1,29168,1.25002,2836
stripe1.obj,4,0,greedy,2,20882,1.23458,2522
stripe1.obj,4,0,greedy,3,12851,1.22369,2147
stripe1.obj,4,0,greedy,4,7588,1.21472,1960
stripe1.obj,4,0,greedy,5,3999,1.20808,1856
stripe1.obj,4,0,greedy,6,2305,1.203,1815
stripe1.obj,4,0,greedy,7,1326,1.1994,1777
stripe1.obj,4,0,greedy,8,718,1.19705,1762
stripe1.obj,4,0,greedy,9,322,1.19551,1753
stripe1.obj,4,0,greedy,10,161,1.19463,1747
stripe1.obj,4,0,greedy,11,81,1.19433,1745
stripe1.obj,4,0,greedy,12,33,1.19432,1745
stripe1.obj,4,0,greedy,13,34,1.19432,1747
stripe1.obj,4,0,greedy,14,0,1.19432,1740
stripe1.obj,4,0,random,1,36742,1.24566,2151
stripe1.obj,4,0,random,2,13580,1.24015,1909
stripe1.obj,4,0,random,3,4574,1.23782,1810
stripe1.obj,4,0,random,4,1265,1.23707,1788
stripe1.obj,4,0,random,5,349,1.23677,1779
stripe1.obj,4,0,random,6,112,1.2367,1784
stripe1.obj,4,0,random,7,36,1.23669,1775
stripe1.obj,4,0,random,8,16,1.23669,1781
stripe1.obj,4,0,random,9,11,1.23668,1777
stripe1.obj,4,0,random,10,4,1.23668,1785
stripe1.obj,4,0,random,11,2,1.23668,1778
stripe1.obj,4,0,random,12,2,1.23668,1780
stripe1.obj,4,0,random,13,1,1.23668,1779
stripe1.obj,4,0,random,14,0,1.23668,1814
stripe1.obj,4,0,heuristic,1,29168,1.25002,2887
stripe1.obj,4,0,heuristic,2,20882,1.23458,2561
stripe1.obj,4,0,heuristic,3,12851,1.22369,2180
stripe1.obj,4,0,heuristic,4,7588,1.21472,2003
stripe1.obj,4,0,heuristic,5,3999,1.20808,1894
stripe1.obj,4,0,heuristic,6,2305,1.203,1840
stripe1.obj,4,0,heuristic,7,1326,1.1994,1816
stripe1.obj,4,0,heuristic,8,718,1.19705,1797
stripe1.obj,4,0,heuristic,9,322,1.19551,1792
stripe1.obj,4,0,heuristic,10,161,1.19463,1784
stripe1.obj,4,0,heuristic,11,81,1.19433,1783
stripe1.obj,4,0,heuristic,12,33,1.19432,1774
stripe1.obj,4,0,heuristic,13,34,1.19432,1781
stripe1.obj,4,0,heuristic,14,0,1.19432,1780
stripe1.obj,4,0,start,0,3,1.02689,-1
stripe1.obj,4,0,edge order,1,28307,1.02551,1861
stripe1.obj,4,0,edge order,2,18313,1.02515,2222
stripe1.obj,4,0,edge order,3,6578,1.02503,2128
stripe1.obj,4,0,edge order,4,2007,1.025,2070
stripe1.obj,4,0,edge order,5,656,1.02498,2087
stripe1.obj,4,0,edge order,6,320,1.02497,2087
stripe1.obj,4,0,edge order,7,112,1.02497,2089
stripe1.obj,4,0,edge order,8,64,1.02497,2090
stripe1.obj,4,0,edge order,9,32,1.02497,2096
stripe1.obj,4,0,edge order,10,0,1.02497,2088
stripe1.obj,4,0,greedy,1,27465,1.02554,2792
stripe1.obj,4,0,greedy,2,16642,1.02517,2743
stripe1.obj,4,0,greedy,3,7301,1.02507,2399
stripe1.obj,4,0,greedy,4,4260,1.02496,2236
stripe1.obj,4,0,greedy,5,1921,1.02491,2157
stripe1.obj,4,0,greedy,6,802,1.02488,2128
stripe1.obj,4,0,greedy,7,386,1.02487,2133
stripe1.obj,4,0,greedy,8,145,1.02487,2121
stripe1.obj,4,0,greedy,9,65,1.02487,2118
stripe1.obj,4,0,greedy,10,48,1.02487,2117
stripe1.obj,4,0,greedy,11,32,1.02487,2121
stripe1.obj,4,0,greedy,12,48,1.02487,2113
stripe1.obj,4,0,greedy,13,32,1.02487,2112
stripe1.obj,4,0,greedy,14,16,1.02487,2113
stripe1.obj,4,0,greedy,15,0,1.02487,2114
stripe1.obj,4,0,random,1,33791,1.02534,2410
stripe1.obj,4,0,random,2,14096,1.02509,2329
stripe1.obj,4,0,random,3,4371,1.02504,2233
stripe1.obj,4,0,random,4,1248,1.02502,2211
stripe1.obj,4,0,random,5,328,1.02501,2206
stripe1.obj,4,0,random,6,114,1.02501,2208
stripe1.obj,4,0,random,7,69,1.02501,2205
stripe1.obj,4,0,random,8,52,1.02501,2203
stripe1.obj,4,0,random,9,31,1.02501,2211
stripe1.obj,4,0,random,10,12,1.02501,2203
stripe1.obj,4,0,random,11,0,1.02501,2200
stripe1.obj,4,0,heuristic,1,27465,1.02554,2840
stripe1.obj,4,0,heuristic,2,16642,1.02517,2769
stripe1.obj,4,0,heuristic,3,7301,1.02507,2408
stripe1.obj,4,0,heuristic,4,4260,1.02496,2274
stripe1.obj,4,0,heuristic,5,1921,1.02491,2203
stripe1.obj,4,0,heuristic,6,802,1.02488,2176
stripe1.obj,4,0,heuristic,7,386,1.02487,2165
stripe1.obj,4,0,heuristic,8,145,1.02487,2158
stripe1.obj,4,0,heuristic,9,65,1.02487,2159
stripe1.obj,4,0,heuristic,10,48,1.02487,2154
stripe1.obj,4,0,heuristic,11,32,1.02487,2154
stripe1.obj,4,0,heuristic,12,48,1.02487,2156
stripe1.obj,4,0,heuristic,13,32,1.02487,2164
stripe1.obj,4,0,heuristic,14,16,1.02487,2153
stripe1.obj,4,0,heuristic,15,0,1.02487,2152
stripe1.obj,4,0,start,0,10,1.02165,-1
stripe1.obj,4,0,edge order,1,27680,1.02052,1828
stripe1.obj,4,0,edge order,2,16947,1.02037,2207
stripe1.obj,4,0,edge order,3,5874,1.02028,2129
stripe1.obj,4,0,edge order,4,1684,1.02027,2094
stripe1.obj,4,0,edge order,5,656,1.02025,2097
stripe1.obj,4,0,edge order,6,320,1.02024,2103
stripe1.obj,4,0,edge order,7,16,1.02024,2106
stripe1.obj,4,0,edge order,8,0,1.02024,2107
stripe1.obj,4,0,greedy,1,26944,1.02059,2755
stripe1.obj,4,0,greedy,2,15480,1.02045,2696
stripe1.obj,4,0,greedy,3,6826,1.0204,2367
stripe1.obj,4,0,greedy,4,3586,1.02032,2253
stripe1.obj,4,0,greedy,5,1747,1.02028,2173
stripe1.obj,4,0,greedy,6,787,1.02027,2161
stripe1.obj,4,0,greedy,7,226,1.02026,2185
stripe1.obj,4,0,greedy,8,65,1.02026,2153
stripe1.obj,4,0,greedy,9,2,1.02026,2165
stripe1.obj,4,0,greedy,10,1,1.02026,2160
stripe1.obj,4,0,greedy,11,0,1.02026,2151
stripe1.obj,4,0,random,1,32727,1.02053,2370
stripe1.obj,4,0,random,2,13038,1.02041,2317
stripe1.obj,4,0,random,3,3818,1.02038,2243
stripe1.obj,4,0,random,4,1117,1.02037,2226
stripe1.obj,4,0,random,5,318,1.02036,2225
stripe1.obj,4,0,random,6,65,1.02036,2234
stripe1.obj,4,0,random,7,8,1.02036,2225
